VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
3034,1992,MITSUBISHI,DIAMANTE,1992 Mitsubishi Diamante 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,49,2,0,1992/MITSUBISHI/DIAMANTE/1992 Mitsubishi Diamante 4-DR..png
3088,1992,MITSUBISHI,ECLIPSE,1992 Mitsubishi Eclipse 2-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,56,3,3,1992/MITSUBISHI/ECLIPSE/1992 Mitsubishi Eclipse 2-DR..png
3061,1992,MITSUBISHI,EXPO LRV,1992 Mitsubishi Expo LRV 2-DR,,Not Rated,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,49,3,1,1992/MITSUBISHI/EXPO LRV/1992 Mitsubishi Expo LRV 2-DR.png
3093,1992,MITSUBISHI,GALANT,1992 Mitsubishi Galant 4-DR.,,Not Rated,Not Rated,2,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,41,1,2,1992/MITSUBISHI/GALANT/1992 Mitsubishi Galant 4-DR..png
3078,1992,MITSUBISHI,MIGHTY MAX,1992 Mitsubishi Mighty Max 2-DR.,,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,10,0,0,1992/MITSUBISHI/MIGHTY MAX/1992 Mitsubishi Mighty Max 2-DR..png
3068,1992,MITSUBISHI,PRECIS,1992 Mitsubishi Precis 2-DR. Hatchback,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1,1,0,1992/MITSUBISHI/PRECIS/1992 Mitsubishi Precis 2-DR. Hatchback.png
3092,1992,MITSUBISHI,PRECIS,1992 Mitsubishi Precis 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1,1,0,1992/MITSUBISHI/PRECIS/1992 Mitsubishi Precis 4-DR..png
3100,1992,NISSAN,240SX,1992 Nissan 240SX 2-DR. Hatchback,,Not Rated,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,16,0,1,1992/NISSAN/240SX/1992 Nissan 240SX 2-DR. Hatchback.png
3075,1992,NISSAN,300ZX,1992 Nissan 300ZX 2-DR. Hatchback,,Not Rated,Not Rated,3,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,5,0,0,1992/NISSAN/300ZX/1992 Nissan 300ZX 2-DR. Hatchback.png
3035,1992,NISSAN,MAXIMA,1992 Nissan Maxima 4-DR.,,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,126,5,2,1992/NISSAN/MAXIMA/1992 Nissan Maxima 4-DR..png
3017,1992,NISSAN,PATHFINDER,1992 Nissan Pathfinder 4-DR. 4x4,,Not Rated,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,36,0,0,1992/NISSAN/PATHFINDER/1992 Nissan Pathfinder 4-DR. 4x4.png
3079,1992,NISSAN,SENTRA,1992 Nissan Sentra 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,78,0,1,1992/NISSAN/SENTRA/1992 Nissan Sentra 4-DR..png
3037,1992,NISSAN,STANZA,1992 Nissan Stanza 4-DR.,,Not Rated,Not Rated,4,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,35,1,1,1992/NISSAN/STANZA/1992 Nissan Stanza 4-DR..png
3052,1992,OLDSMOBILE,88,1992 Oldsmobile 88 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,99,1,6,1992/OLDSMOBILE/88/1992 Oldsmobile 88 4-DR..png
3117,1992,OLDSMOBILE,98,1992 Oldsmobile 98 4-DR.,,Not Rated,Not Rated,5,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,46,1,2,1992/OLDSMOBILE/98/1992 Oldsmobile 98 4-DR..png
